ROW_NAMES	SARS.CoV2_E	SARS.CoV2_M	SARS.CoV2_N	SARS.CoV2_nsp1	SARS.CoV2_nsp2	SARS.CoV2_nsp4	SARS.CoV2_nsp5	SARS.CoV2_nsp5_C145A	SARS.CoV2_nsp6	SARS.CoV2_nsp7	SARS.CoV2_nsp8	SARS.CoV2_nsp9	SARS.CoV2_nsp10	SARS.CoV2_nsp11	SARS.CoV2_nsp12	SARS.CoV2_nsp13	SARS.CoV2_nsp14	SARS.CoV2_nsp15	SARS.CoV2_orf3a	SARS.CoV2_orf3b	SARS.CoV2_orf6	SARS.CoV2_orf7a	SARS.CoV2_orf8	SARS.CoV2_orf9b	SARS.CoV2_orf9c	SARS.CoV2_orf10	SARS.CoV2_Spike	
EIF4E2	0	0	0	0	34.66795	0	0	0	0	0	0	0	0	0	2.659511	0	0	0	-0.1234653	0.4147398	0	0	0	0	0	-0.04441466	0	
SELENOF	0	0	0	0	0	1.232094	0	0	0	0	0	0	0	0	0.1504053	0	0	0	0	0	0	0	8.340467	0	0	0.7090834	4.200493	
TPST2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745309	0	0	
CTNND1	0	0	0	0	0	0	0	0	7.691403	0	0	5.102745	0	11.08453	0	1.496365	0	0	3.863443	0	0	0	0	0	0	0	0	
ICMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
EIF1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
DPM1	0.5936698	3.377008	0	0	0	2.713556	0	0	-0.8749019	4.055507	-2.413036	0	0	2.23612	-0.1202116	-0.8962618	0	0	-0.7512132	0	0	2.724614	9.475743	0.8059487	-0.9812388	6.354226	0	
USO1	0	0	4.431211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.660689	0	0	0	
SLC19A2	0	2.59903	0	0	0	0	0	0	1.374113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MRPS14	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.028306	0	0	0	0	0	0	0	0	0	0	0	
PQBP1	2.801023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TIMM17B	0	0.1359257	0	0	0	0	0	0	0	0.4608349	0	0	0	0	0	0	0	0	0.4449969	0	0	0	0	0	2.005313	0	0	
PRAF2	0	0.443176	0	0	0	0	0	0	0	1.10284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.750878	0	0	
DKC1	0	0	5.393431	0	0	0	0	0	0	0	24.41569	0	0	0	0	0	0	0	3.343108	0	0	0	0	0	0	0	0	
EDF1	17.43742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.82721	0	0	0	0	0	0	0	0	0	
KIN	0	0	0	0	0	0	0	0	0	0	0.4753508	0	0	0	0	0	0	0	0	0	1.223123	0	0	0	0	0	0	
DNAJA2	2.042084	-0.9709362	0	-0.1769122	0	-1.292895	0	0	-0.5645089	0.1774173	-4.277532	-0.828229	0	8.475127	1.726496	-2.794855	0.02034061	0	-0.7948069	-0.2566018	1.507276	8.862494	11.42591	0.6879977	1.83351	17.09533	0	
BRD4	11.16228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HUS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.798154	2.028338	0	0.2435268	0	0	
RNGTT	0	-0.5146695	0	0	0	0	0	0	0	-0.1622858	0	0	0	0.3590619	0	0	0	0	0	0	0	0	27.54208	0	-0.5060525	-0.09907317	0	
ABCB7	0	3.724636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9306408	0	1.615772	0	0	
FAM20B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.518124	0	0	4.214185	0	0	
WDR1	0	0	0.3940033	0	0.5901642	0	0	0	0	0	0	0	0	0	0	2.672241	0	0	0	0	0	0	0	0	0	0	0	
CAND2	0	0.3248093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.369022	0	0	4.870153	0	0	
DNAJB6	0.0990015	9.923507	0	0	0	0	0	0	0	0	0.1095755	0	0	-0.07075978	-0.07812695	0	0	0	0	0	0	0.7646528	0.9225248	0	1.172373	0	0	
GGCT	0	0	0	1.173359	0.6499988	0	0	0	0	0	0	0	0	0	0	1.008259	1.126589	0	0	0	0	0	0	0	0	0	0	
NDUFS7	0	0.550763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6094874	0	0	0	0	
RTN2	0	0.3220244	0	0	0.7256301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2236898	0	0.8895442	
NDUFS2	0	6.751212	0	0	0	0	0	0	0	-0.2609134	0	0	0	0	19.11056	0	0	0	0	0	0	-0.2461911	2.978524	0	0.04682442	0	0	
DUSP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.620236	0	0	0	0	
HMMR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
TBCA	0	0	0	0	0	0	0	0	0	0	0	0	0	9.788761	0	0	0	0	0	0	0	0	0	0	0	0	0	
MPDU1	0	1.263514	0	0	0	0	0	0	0	2.248087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9655298	0	0	
MACROH2A1	0	0	0	0	7.263396	0	0	0	0	0	0	0	0	0	0	0	0	0	4.289947	6.00461	0	0	0	0	0	0	0	
VAMP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
NDUFS6	0	0	0	0	3.421943	2.014073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.398971	0	0	
CS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.441398	0	0	0	0	0	0	0	0	0	0	0	0	
SEC22B	0	0.1709425	0	0	0	-0.1880061	0	0	0	8.831806	0	0	0	0	0	0	0	0	0	0	0	-0.2704481	0.4681238	0	5.82163	2.917622	0	
CDC45	0	2.188159	0	0	0	0	0	0	0	0.9627668	-0.7743893	0	0	1.387706	0	0	0	0	0	0	0	3.032577	1.113632	0	3.827933	1.217533	0	
MTX2	0	-0.2120766	0	0	0	1.415416	0	0	0	1.45058	0	0	0	0	0	0	0	0	0	0	2.50346	1.165592	0	0	2.362366	0	0	
PMPCB	0	22.84176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GPC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.540079	0	0	0	0	
NDUFS3	0	3.946987	0	0	0	0.2600382	0	0	0	0	0	0	0	-0.278407	24.28822	0	0	0	0	0	0	-0.3394859	4.95598	0	2.728225	-0.3206305	0	
SRSF10	0	0	0	0	0	0	0	0	0	0	0	0.8792028	0	0.8473048	0	0	0	0	0	0	0	0	0	0	0.3186248	0	0	
HSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3287459	10.12662	0	0	0	0	0	0	0	0	0	0	0	
BANF1	0	0	0	0	9.572413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SF3B1	0	0	1.516687	0	0	3.772506	0	0	0	0	20.39537	0	0	0	0	0	0	0	0	6.215524	0	1.729581	0	0	-0.2341967	0	6.59968	
CSDE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.64634	0	0	0	
WBP4	0.8484936	0	0	0	0	0.5616923	0	0	0.5065835	0	0	0	0	0.6787323	0	0	0	0	0	0	0	0	0	0	0	0	0.8159069	
MYCBP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.06575	0	0	0	0	0	0	0	0	0	0	0	0	
GCAT	0	-0.2530778	0	0	-0.04576862	-0.136069	0	0	0.5293359	0	0	0	0	1.777117	0	0	0.4308212	0	0	1.282346	0.9272119	0.0308403	3.755732	0.4781035	-0.06385727	0.3501228	1.466679	
NPM3	0	0	0	0	1.397676	0	0	0	0.3092973	0	0	0	0	1.451966	0	0	0	0	0	0	0	0	0	2.630656	0	0	0.6186207	
ERAL1	0	4.296071	0	0	0	0	0	0	0.09922697	0	0	0	0	0	0	0	0	0	0	0	0	0	2.200581	1.994079	0	0	0	
SNRNP200	0	0	0	0	0.4683007	0	0	0	-0.1484547	0	13.81845	0	0	0.5225902	0	0	0	0	2.214068	0	0	0	0	0	0	0	0.8010961	
SURF6	0	0	6.528412	0	0	0	0	0	0	0	9.273615	0	0	0	0	0	0	0	-0.01425347	0	0	0	0	0	0	0	0	
PPM1B	0	0	0	0	0	0	0	0	0	0.5114677	0.1111463	0	0	0	0	0	0	0	0	0	0	0	0	4.423996	0	0	0	
UTP20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1133916	0	0	9.320682	0	0	
NUP155	0	12.31669	0	0	0	0	0	0	21.76857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SLC25A12	0	2.730718	0	0	0	0	0	0	0	0	0	0	0	0.1721042	0	0	0	0	0	0	0	1.0257	-0.1995166	0	3.380227	0.7381812	0	
ATP6AP2	0	3.94475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POP7	1.15087	0	0	0	0	0	0	0	0	0	0.4753508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EIF3G	1.410301	1.292865	0	0	0	0	0	0	0.7161203	0	0	0	0	0	0	0.2254254	0	0	1.62348	0	0	0	0	0	0.3889165	0	0	
ZMPSTE24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
SCO1	0	0.01287053	0	0	0	-0.143469	0	0	0	2.804437	-0.5321865	0.005469042	0	0.4208252	3.398795	-0.4402633	0	0	0	0	0.2155854	0.01581616	5.92352	0	-0.3834479	0	0	
ALDH1L1	0	0.1345063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.774715	0	0	0	0	
DGAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
ARL6IP5	0	5.006936	0	0	0	0	0	0	0.08055875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.349411	0	0	
BCAS2	0	0	2.181598	0	0	0	0	0	0	0	13.17603	0	0	0	0	0	0	0	-0.002370025	0	0	0	0	0	0	0	0	
DNAJC8	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00964	0	11.73183	0	25.09936	0	0	0	0	0	0	0	0	0	
ATP5PD	0	2.46802	-0.4539571	0	0.3274617	-0.2322578	0	0	20.84713	1.564269	-0.7368142	0	0	0	-0.2384239	0	0	0	0	0	0	0	0	0	5.852315	0	0	
FLOT1	0	0	0	0	0	0	1.470399	0	0.4447549	0	0	0	0	0	0	0.2030694	0	0	0	4.241495	0	0	0	0	0	0	0	
ATP5MG	0	0.2530769	0	0	0.4875419	0	0	0	17.24287	0	0	0	0	0	0	0	0	0	0	0	0.2751855	0	0	0	1.573162	0	0	
CPD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378305	0	0	0	0	
GLRX3	0	0	0	0	0.2867947	0	0	0	0.1413855	0	-0.1922232	0	0	3.117448	0	0.2708446	0.7633845	0	0	1.95755	0	0	0	0	0	0	2.474447	
RSL1D1	0	0	29.21257	0	-0.4646875	0	0	0	0	0	46.19299	0	0	-0.4358374	0	0	0	0	0.6205121	0.4360982	0	0	0	0	0	0	0	
WFS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.192426	0	0	
CLPX	0	0	0	3.435924	1.849984	0	0	0	0	0	0	0	0	0	0	1.986955	3.294196	0	0	3.194441	0	0	0	0	0	0	0	
STC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.86217	0	0	0	0	
CIAO1	0	1.061934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76152	0	0	2.132213	0	0	
SRP72	0	0	-0.3964782	0	0	-0.4524816	0	0	-0.5075904	0	69.90504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JTB	0	0	0	0	0	0	0	0	0	2.653552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.370995	0	0	
B3GAT3	0	-0.2991138	0	0	0	0	0	0	0	5.790987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.295752	0	0	
SLIT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.241931	0	0	0	0	
LTN1	0	7.704302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.40566	0	0	1.718212	0	0	
TOMM70	0	0	0	0	0	0	0	0	0	-0.7309856	0	0	0	0	0	0	0	0	0	0	0	0	-0.8599235	203.4646	-1.590299	0	0	
IPO13	0	2.787194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.855741	0	0	0.3066548	0	0	
MYO1D	0.4615436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.74123	0	0	0	0	0	0	0	0	0	0	0	
UFL1	0	3.141627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LRIG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
ERLIN2	0	0	0	0	0.11809	6.874458	0	0	1.025877	0	0	0	0	0	0	-0.2690047	0	0	0	0	0.386844	2.431308	0	0	-0.05452012	0.1026061	0.2820042	
PRPF6	0	0	0	0	0	0	0	0	0	0	1.429515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENDOD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.908882	0	
AP2A2	0	0	0	0	0	0	0	0	0	0	0	0	25.95889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
YIF1A	0	4.91486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378585	0	0	
DUSP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.461924	0	0	0	0	0	0	0	0	0	
NXPH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378305	0	0	0	0	
ZFPL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
ELP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
NDUFA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
NDUFB4	0	-0.04300823	0	0	0	0.2702971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91715	0	2.746996	0	0	
RTN3	0	11.85495	0	0	0	-0.1358275	0	0	0.5300677	0	0	0	0	0	0	0	0	0	-0.1400616	0	0.2232269	0.0313306	-0.3181634	0	2.1733	0	0	
ZRANB2	2.445442	0	0	0	1.849984	0	0	0	0.6759448	0	0	0	0	0	0	0.67697	0	0	2.458765	0	0	0	0	0	0	0	1.303965	
KIF20A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7960125	0	0	0	0	0	0	0	0	0	0	0	
GOSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
SLC25A14	0	0.550763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6094874	0	0	0	0	
ATE1	0	0	0	0	0	0	0	0	0	0	17.77292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
VAPB	0	0	0	0	1.475754	1.292417	0	0	0	2.364621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.008777657	0	0	
MPZL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.298705	0	0	0	0	0	0	0	0	
NDUFC2	0	0	0	0	0	0	0	0	0	2.653552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.370995	0	0	
NDUFA10	0	3.575718	0	0	0	0	0	0	0	0	0	0	0	0	1.970527	0	0	0	0	0	0	0	-0.07983859	0	1.509036	0	0	
PGLS	0	0	0	0	0	12.15334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SMC2	0	0.8532542	0	0	0	0.4998638	0	0	0	0	0	0	0	0	0	0	0	1.010391	0	0	0	0.4174217	0	0	0.08822381	0	0	
LYPLA2	0	0	0	0	4.066403	1.901387	0	0	3.039725	0	-0.06575939	0	0	0	0	0	0	0	0	4.603604	0	0	0	2.599	0	0	8.654839	
IPO7	0	7.051795	0	0	0	0	0	0	0	0.8688784	0	0	0	0	0	0	0	0	0	0	0	9.36202	0	0	7.220263	0	0	
SLU7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.21677	0	0	0	0	0	0	0	0	0	0	0	0	
PGM3	0	5.091857	0	0	0	0	0	0	0	0.06666813	0	0	0	0	0	0	0	0	0	0	0	0.4188987	0.5040668	0	0.4167011	1.502241	0	
PIGN	0	0.1359257	0	0	0	0	0	0	0	0	0	0	0	0	0.5589038	0	0	0	0	0	0	0.366789	0.1946501	0	0.5508052	0.5240475	0	
BAG4	0	0	0	0	0	0	0	0	0	0	0	0	5.007257	0	5.107009	0	0	0	0	0	0	0	0	0	0	0	0	
AHSA1	0	1.194185	0	0	0	0	0	0	0	0	0	0	0	0.1312315	0	0	0	0	0	0	0	0.3359147	7.066017	0	0.6965519	0.08900798	0	
PSMG1	1.412815	-0.1379433	0	0	0.2656624	0	0	0	2.338466	0	0	0	0	0.292402	0	0	0	0	0	0	0	0.09291994	0	2.057795	-0.005231852	0.2501785	0	
SGPL1	0	0	0	0	0	0	0	0	0	0.4594156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.822842	0	0	
NSA2	0	0	1.892134	0	0	0	0	0	0	0	3.456278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SEC24B	0	0	0	0	0	0	0	0	1.647452	0	0	0	0	0	0	0	1.199729	0	0	0	0	0	0	0	0.2211992	0	0	
MPC2	0	0	0	0	0	0	0	0	0	0.7385521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114655	0	0	
ACSL3	0	-0.138563	0	0	0	0	0	0	0	13.5915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.006490068	0	0	
POLR1A	0	0	0	0	0	0	0	0	0	0	16.36474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436.6008	0	0	0	0	0	0	0	0	0	0	0	
CDS2	0	5.582435	0	0	0	2.147473	0	0	1.18539	0.8082518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.292166	0	0	
CEP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.824318	0	0	0	0	0	0	0	0	0	0	0	
POP4	0	0	0	0	0	0	0	0	0	0	2.133604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HSPA4L	0	0	4.475778	0	-0.2579233	0	0	0	0	0	0	0.5047667	30.17212	0	0	0	0	0	0	0	0	0	0	35.47294	0	0	0	
STARD3NL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
STAU1	0	0	5.099442	0	0	0	0	0	0	0	18.65909	0	0	0	0	0	0	0	0.1580346	0	0	0	0	0	0	0	0	
TTC4	0.6167686	0	0	0	2.382201	0.3299673	0	0	1.03253	0	0	0	0	0.4470073	0	0	0	0	0	2.228541	0	0	0	0	0	0	0	
BAG2	0	-0.527662	0.1383077	0	0	4.673127	0	0	1.344223	0	0	0.9104241	1.725849	0	0.7914387	-0.2062844	0	0	0	0	0	1.2059	0	6.92574	-0.7964789	1.29142	0	
MAP4K4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.412159	0	0	0	0	0	0	0	0	0	0	0	
AIFM1	0	3.036721	0	0	0	0	0	0	0	0	0	3.415479	0	10.97517	0	0	0	0	0	0	0	4.596482	2.337812	0	0.65177	8.409773	0	
FADS2	0	2.89167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65995	0	0	
ABHD16A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.851441	0	0	0	0	0	0	
NDUFB10	0	1.882743	0	0	-0.05364033	0.1822407	0	0	1.700571	0.2058001	0	0	0	0	0	0	0	0	-0.1481748	0	0	-0.2263828	0.2476465	0	6.578753	-0.06912423	0	
CLPTM1	0	1.924962	0	0	0	0	0	0	0	0.3425637	0	0	0	0	0	0	0	0	0	0	0	0.2485178	1.340114	0	-0.08068014	0	0	
TOMM40	0	0	0	0	0.4547065	0.3644061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.369031	0	0	0	0.378585	0	0	
PEX11B	0	0	0	0	0	0	0	0	0	0.3415712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.879346	0	0	
PAK4	0	0	0	1.115187	0	0.5015262	1.472062	0	0.4464174	0	0	0	0	0	0	0	1.068416	0	0.4972921	0	0	0	0	0	0	0	0	
NSD2	0	0	0	0	0	0	0	0	0	0	4.267208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CYB5A	0	0	0	0	0	0	0	0	0	5.588988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LDHA	0	1.446456	0	0	0	0.8221112	0	0	0	0.3681131	19.6791	0	0	0	0	0	0	0	0	0	0	0	-0.2039268	0	-0.914444	0	0	
GLUD1	0	4.270265	0	0	0	0	0	0	0	0.6089664	0	0	0	0.1716737	0	0	0	0	0	0	0	0	2.391819	0	-0.2503469	1.500936	0	
CYB5R3	0	0	0	0	0	0	0	0	0	24.20852	0	0	0	0	0	0	0	0	0.05083013	0	0	0	0	0	0	0	0	
MT-CO1	0	0.7795015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MT-CO2	-0.03965049	2.225197	0	0	4.474994	1.625124	0	0	1.860008	-0.3148479	-0.9113079	0	0	0	0	-0.7908945	0	0	-0.1969085	0.2075192	0.03260262	-0.1304096	-0.7051883	0.5371475	0.6320206	1.434455	0.3278205	
MT-CO3	0	0.1849043	0	0	0	0	0	0	1.374113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.370995	0	0	
SOD1	0	0	0	0	5.580419	3.937342	0	0	0	0	0	0	0	4.646676	0	0.8795637	0	0	0	0	0	0	0	0	0	0	0	
HPRT1	0	0	0	0	15.75516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.50653	
PGK1	0	0	0	0	0	0	0	0	0	0	0	0	0	6.541356	0	0	0	0	0	9.914706	0	0	0	0	0	0	11.68432	
PLAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.080157	0	0	0	0	
MT-ATP6	0	0.5152471	0	0	1.738295	0.7130003	0	0	2.105177	0	0	0	0	0	0	0	0	0	0.7044038	0	1.44199	0	0	0	0.2172634	0	0	
CST3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.241931	0	0	0	0	
HLA-B	1.140315	1.330587	0	0	0	2.019637	0	0	0	0.05274913	0	0	0	0	0	0	0	0	0	0	0	1.687371	0	0	0.3606033	2.32117	0	
LMNA	0	0	0	0	2.379203	1.142409	0	0	0	0	0	0	0	0	0	0.5398262	0	0	2.092735	0	0	0	0	0	0	0	0	
TFRC	0	4.164148	0	0	0	0	0	0	0.9607057	0	0	0	0	0	0	0	0	0	3.348653	0	0	0.3543282	7.210667	0	-0.4762228	0	0	
MT-ND1	0	0.9758315	0	0	0	0	0	0	1.758245	0	0	0	0	0	0	0	0	0	1.012995	0	0	0	0	0	1.280826	0	0	
MT-ND3	0	1.516258	0	0	0	0	0	0	0.3927028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.218274	0	0	
MT-ND5	0	0.1849043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.145977	0	0	
MT-ND6	0	1.582624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MT-ATP8	0	0	0	0	0	0	0	0	4.688044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5450541	0	0	
RAF1	0	1.118216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.237444	0	0	0	0	
OAT	0	0.7447032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.549722	0	0	0	0	0	
TK1	0	-0.09352331	0	0	0	0	1.190318	0	0.1646732	0	0	0	0	0	0	6.92062	0	0	0	0	0	0	-0.03479886	0	0	0	0	
KRT1	0	0	0	0.834865	2.052617	0.2212044	0	0.9832663	0	0.2328083	-0.1675131	0.3701424	0	0	0.3308773	-0.07558993	0	0.731732	0.2169703	0.7551754	0	0	0	0	0	0	0	
TUBB4A	0	2.610475	0	0	0	0	0	0	0	0	-0.4427138	0	0	2.107895	0	0	0	0	0	0	0	0.1974728	0.6101498	0.08385549	1.814858	1.937721	0	
HLA-A	0	-0.5146506	0	0	0	7.539279	0	0	0	2.453672	0	0	0	0	0	0	0	0	0.4856947	0	0	1.883696	3.097035	0	-0.1114426	2.836778	0	
CAPNS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4723673	0	0	2.102309	0	
TP53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.210133	0	0	0	0	0	0	0	0	
HSPB1	0	6.731195	0	0	0	0	0	0	0	0.1163341	-0.6964397	0	0	0	0	0	0	0	0	0	0	2.644529	0.4681238	0	3.278334	0.7656639	0	
RPN1	9.226249	20.31874	0	0	-0.6155539	10.60769	0	0	13.93466	9.915055	-2.318049	0	0	-1.693171	0	-1.283504	0	0	-2.301775	-0.4527383	12.63513	8.136199	6.417772	0	16.85293	-1.073417	-1.012702	
RPN2	1.369704	4.440483	0	0	0.3433853	7.618674	0	0	19.60704	2.58747	0	0	0	-0.6207641	0	0	0	0	-1.032078	0	1.308167	2.488966	0.6847028	0	10.82882	3.545236	-0.4835896	
GNAI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.616147	0	0	0	0	0	0	0	0	0	0	0	
ATP1A1	8.779444	33.00664	0	-0.4175904	-2.030867	4.197105	0	0	8.907007	3.214082	-8.688048	0	0	5.332668	-1.408571	0	0	0	-2.279015	2.679737	6.465386	11.23573	-3.400147	0.0541517	-0.8040899	7.788533	0.5612046	
ATP1B1	0	7.534068	0	0	0	0	0	0	0.1407249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4547042	0	0	
APP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6078824	0	0	0	0	0	0	0	3.940791	0	0	0	0	
